та 	Таафе		Таа'фе	^
 	терпентин		терпенти'нъ (смоли'стый сокъ, вытека'ющій изъ надрѣ'зовъ хво'йныхъ дере'вьевъ)	 
 	терпены		терпе'ны (эѳи'рныя масла')	 
 	терпеть		терпѣ'ть, но терпёжъ	 
 	терпеливо		терпѣли'во	 
 	терпеливого		терпѣли'ваго	 
 	терпеливую		терпѣли'вую	 
 	терпеливые		терпѣли'вые (м. р.), терпѣли'выя (ж. р. и ср. р.)	 
 	терпеливый		терпѣли'вый, терпѣли'ваго	 
 	терпелось		терпѣ'лось	 
 	терпи		терпи'	 
 	Терпигорев		Терпиго'ревъ	 
 	терпимее		терпи'мѣе	 
 	терпимо		терпи'мо	 
 	терпимого		терпи'маго	 
 	терпимое		терпи'мое	 
 	терпимость		терпи'мость (дома' терпи'мости — публи'чные дома', разрѣша'емые офиціа'льной вла'стью заведе'нія, въ кото'рыхъ публи'чныя же'нщины торгу'ютъ свои'мъ тѣ'ломъ)	 
 	терпит		те'рпитъ, те'рпимъ, те'рпишь, те'рпятъ	 
 	терпкий		те'рпкій	 
 	терпкость		те'рпкость (осо'бый ки'слый и вя'жущій вку'съ, сво'йственный недозрѣ'лымъ плода'мъ, тани'ну и пр.)	 
 	терплю		терплю'	 
 	Терпсихора		Терпсихо'ра	 
 	терпуг		те'рпугъ (желѣ'зный брусо'къ съ кру'пными насѣ'чками для соска'бливанія неро'вностей на деревя'нныхъ издѣ'ліяхъ)	 
 	терпя		терпя'	 
 	терпят		те'рпятъ	 
 	терракота		террако'та (худо'жественныя ва'зы, статуэ'тки, фри'зы, орна'менты изъ обожжённой гли'ны)	 
 	террариум		терра'рій (помѣще'нія для содержа'нія земново'дныхъ)	 
 	терраса		терра'са (горизонта'льно срѣ'занная возвы'шенность и'ли усту'пъ)	 
 	Террачина		Террачи'на	 
 	террикон		террико'нъ	 
 	территория		террито'рія	 
 	террор		терро'ръ, о терро'рѣ	 
 	террорист		террори'стъ	 
 	Терсит		Терси'тъ	 
 	Терская		Те'рская (о'бласть)	 
 	Терский		Те'рскій (бе'регъ)	 
 	Тертий		Те'ртій	 
 	Тертуллиан		Тертулліа'нъ	 
 	тёртый		тёртый	 
 	терц		те'рцъ	 
 	терцерон		терцеро'нъ (по'мѣсь европе'йца и мула'тки)	 
 	терцет		терце'тъ (музыка'льная пье'са для пѣ'нія на три го'лоса)	 
 	терция		те'рція	 
 	Терье		Терье'	 
 	терьер		террье'ръ	 
 	теряем		теря'емъ, теря'етъ, теря'ешь, теря'ютъ	 
 	терять		теря'ть	 
 	тёс		тёсъ (вы'пиленныя и вы'строганныя до'ски, толщино'ю въ дю'ймъ)	 
 	тесак		теса'къ	 
 	тёсанный		тёсанный	 
 	тесать		теса'ть (тёсъ)	 
 	тесёмка		тесёмка	 
 	тесен		тѣ'сенъ, какъ тѣ'сенъ міръ; тѣсна', тѣсны' и тѣ'сны	 
 	тёска		тёска	 
 	Тесла		Те'сла Ни'кола	 
 	тесление		тесле'ніе	 
 	теслённый		теслённый	 
 	теслить		тесли'ть	 
 	тесло		тесло' (пло'тничье ору'діе съ лёзомъ, поста'вленнымъ не вдо'ль топори'ща, какъ у топора', а поперёкъ), мн. тёсла, тёселъ, тёсламъ	 
 	теснее		тѣснѣ'е	 
 	теснейший		тѣснѣ'йшій	 
 	теснённый		тѣснённый	 
 	теснина		тѣсни'на	 
 	теснить		тѣсни'ть, тѣсни'ться	 
 	тесно		тѣ'сно	 
 	тесного		тѣ'снаго	 
 	тесное		тѣ'сное	 
 	теснота		тѣснота', въ тѣснотѣ да не въ оби'дѣ	 
 	тесные		тѣ'сные (м. р.), тѣ'сныя (ж. р. и ср. р.), тѣ'сными, въ тѣ'сныхъ	 
 	тесный		тѣ'сный, тѣ'снаго, тѣснѣ'йшій	 
 	тесовый		тесо'вый, тесо'ваго	 
 	тёсом		тёсомъ	 
 	Тессин		Тесси'нъ	 
 	тест		те'стъ, въ те'стѣ	 
 	тестимоний		тестимо'ній (удостовѣри'тельное свидѣ'тельство)	 
 	тестирование		тести'рованіе	 
 	тесто		тѣ'сто, въ тѣ'стѣ	 
 	тесть		те'сть, о те'стѣ	 
 	тесьма		тесьма'	 
 	тёсывал		тёсывалъ	 
 	тётей		тётей	 
 	тётенька		тётенька, къ тётенькѣ, тётенекъ	 
 	тетерев		те'теревъ, род. п. мн. ч. тетерево'въ и тетереве'й	 
 	тетеревёнок		тетеревёнокъ	 
 	тетериться		тете'риться (ду'ться, пы'житься, серди'ться, дичи'ться)	 
 	тетёрка		тетёрка	 
 	Тетеря		Тете'ря	 
 	тетёха		тетёха (доро'дная ба'бища)	 
 	тётечка		тётечка, къ тётечкѣ, тётечекъ	 
 	тетёшкать		тетёшкать	 
 	тётею		тётею	 
 	тетива		тетива' и тятива'	 
 	тётина		тётина	 
 	тётка		тётка, къ тёткѣ, тётокъ	 
 	тетрагон		тетраго'нъ (четырёхуго'льникъ)	 
 	тетрадь		тетра'дь	 
 	тетралогия		тетрало'гія	 
 	тетраметр		тетра'метръ (стихъ изъ 4 двойны'хъ или изъ 8 просты'хъ стопъ)	 
 	тетрарх		тетра'рхъ	 
 	тетрахорд		тетрахо'рдъ (дре'вне-гре'ческій музыка'льный инструме'нтъ)	 
 	тетраэдр		тетраэ'дръ (тѣ'ло, ограни'ченное 4 равносторо'нними треуго'льниками)	 
 	Тетуан		Тетуа'нъ	 
 	тётушка		тётушка	 
 	тётю		тётю	 
 	Тетюши		Тетю'ши	 
 	тётя		тётя, къ тётѣ, тётею, съ тётей, мн. тёть и тётей	 
 	теургия		теургі'я (иску'сство входи'ть въ сноше'нія съ ду'хами и заруча'ться ихъ услу'гами)	 
 	Тефия		Те'ѳія	 
 	тех		тѣхъ, съ тѣхъ по'ръ	 
 	Техас		Теха'съ	 
 	тех же		тѣ'хъ же	 
 	техник		те'хникъ	 
 	техника		те'хника	 
 	технически		техни'чески	 
 	технические		техни'ческіе (м. р.), техни'ческія (ж. р. и ср. р.)	 
 	технический		техни'ческій, техни'ческаго	 
 	технического		техни'ческаго	 
 	техническое		техни'ческое	 
 	техничка		техни'чка	 
 	техничность		техни'чность	 
 	техничный		техни'чный	 
 	технолог		техно'логъ	 
 	технология		техноло'гія, техноло'гіи, техноло'гіей	 
 	техучёба		техучёба	 
 	Тецель		Те'цель	 
 	течение		тече'ніе (рѣки'), въ тече'ніе (дня), но въ ни'жнемъ тече'ніи (рѣки')	 
 	течением		тече'ніемъ	 
 	течёт		течётъ, течёмъ, течёшь	 
 	течка		те'чка (періоди'ческое напряже'ніе половы'хъ потре'бностей у са'мокъ живо'тныхъ, зака'нчивающееся обыкнове'нно плодотво'рнымъ совокупле'ніемъ)	 
 	течь		те'чь, течётъ, теку'тъ, тёкъ, текла', текло', текли'	 
 	тёша		тёша, тёшка	 
 	тешить		тѣ'шить, тѣ'шу, тѣ'шеніе	 
 	тёшка		тёшка, тёша (балы'къ, вы'рѣзанный у кра'сной ры'бы изъ ча'сти, покрыва'ющей брю'хо отъ рёберъ до прохо'да)	 
 	тёща		тёща (мать жены')	 
 	тёщенька		тёщенька	 
 	Теэр		Те'эръ	 
ти 	тиара		тіа'ра (высо'кая пряма'я ша'пка, укра'шенная драгоцѣ'нными камня'ми)	^
 	Тиберий		Тибе'рій	 
 	Тибет		Тибе'тъ	 
 	тиверец		ти'верецъ, ти'верцевъ, ти'верцемъ	 
 	Тиверск		Ти'верскъ	 
 	тигель		ти'гель	 
 	тигрёнок		тигрёнокъ	 
 	Тигрий		Ти'грій	 
 	Тидеман		Тидема'нъ	 
 	тимберс		ти'мберсъ	 
 	Тимирязев		Тимиря'зевъ	 
 	Тимолеон		Тимолео'нъ	 
 	Тимофеев		Тимоѳе'евъ Тимоѳе'й Тимоѳе'евичъ, о Тимоѳе'евѣ Тимоѳе'ѣ Тимоѳе'евичѣ	 
 	тимофеевка		тимоѳе'евка (аржа'нецъ, одна' изъ лу'чшихъ кормовы'хъ травъ; сѣ'ется ча'сто вмѣ'стѣ съ кле'веромъ), тимоѳе'ева трава'	 
 	Тимофей		Тимоѳе'й, Тимоѳе'евъ	 
 	тимьян		тимья'нъ и тиміа'нъ	 
 	Тинторетто		Тинторе'тто	 
 	Тионвиль		Тіонви'ль	 
 	типичен		типи'ченъ	 
 	типический		типи'ческій	 
 	типичнейший		типи'чнѣйшій	 
 	типичное		типи'чное	 
 	типичные		типи'чные (м. р.), типи'чныя (ж. р. и ср. р.)	 
 	типичный		типи'чный, типи'чнаго	 
 	типография		типогра'фія, типогра'фскій	 
 	типометр		типо'метръ (прибо'ръ, употребля'емый въ словоли'тняхъ для измѣре'нія высоты' типогра'фскихъ ли'теръ)	 
 	тираж		тира'жъ, въ тиражѣ', тира'жное	 
 	тиранический		тирани'ческій	 
 	тирания		тирані'я	 
 	тире		тире'	 
 	Тирренское		Тирре'нское (мо'ре)	 
 	Тиртей		Тирте'й	 
 	тиснение		тисне'ніе	 
 	тиснённый		тиснённый	 
 	Тиссандье		Тиссандье'	 
 	Тиссаферн		Тиссафе'рнъ	 
 	титанический		титани'ческій	 
 	титулярного		титуля'рнаго	 
 	титулярный		титуля'рный (совѣ'тникъ), титуля'рнаго	 
 	тиун		тіу'нъ (назва'ніе дре'вне-ру'сскихъ должностны'хъ лицъ ра'зныхъ разря'довъ)	 
 	тиф		ти'фъ	 
 	тихий		ти'хій, ти'хонькій	 
 	Тихий		Ти'хій (океа'нъ)	 
 	тихо-мирно		ти'хо-ми'рно и тихоми'рно	 
 	тихонечко		тихо'нечко	 
 	Тихорецк		Тихорѣ'цкъ	 
 	Тициан		Тиціа'нъ	 
 	тише		ти'ше	 
 	Тишендорф		Тишендо'рфъ	 
 	тишина		тишина', въ тишинѣ'	 
тк 	тканьё		тканьё	^
 	тканый		тка'ный	 
 	ткацкий		тка'цкій	 
 	Ткачёв		Ткачёвъ	 
 	ткачество		тка'чество	 
 	ткёшь		ткёшь и тчёшь (отъ тка'ть)	 
 	ткнёшь		ткнёшь	 
тл 	тлевшего		тлѣ'вшаго	^
 	тлевшее		тлѣ'вшее	 
 	тлевшие		тлѣ'вшіе (м. р.), тлѣ'вшія (ж. р. и ср. р.)	 
 	тлевший		тлѣ'вшій, тлѣ'вшаго	 
 	тлеет		тлѣ'етъ, тлѣ'ете, тлѣ'емъ, тлѣ'ешь, тлѣ'ютъ	 
 	тлёй		тлёй	 
 	тлен		тлѣ'нъ	 
 	тление		тлѣ'ніе, тлѣ'нъ, тлѣ'нный, тлѣ'ннаго	 
 	тленно		тлѣ'нно	 
 	тленный		тлѣ'нный, но тлетво'рный	 
 	тлетворный		тлетво'рный, но тлѣ'нный	 
 	тлеть		тлѣ'ть	 
тм 	Тмутаракань		Тмутарака'нь и Тмуторака'нь	^
то 	то бишь		то' бишь	^
 	товар		това'ръ	 
 	товарищ		това'рищъ, о това'рищѣ, това'рищемъ	 
 	Товарищ		Това'рищъ Мини'стра Госуда'рственныхъ Иму'ществъ (замѣсти'тель, помо'щникъ)	 
 	товарищей		това'рищевъ	 
 	товарищеский		това'рищескій	 
 	Товарищества		Това'рищества (острова')	 
 	товарищество		това'рищество (съ ограни'ченной отвѣ'тственностью)	 
 	товаровед		товаровѣ'дъ	 
 	товароведение		товаровѣ'дѣніе	 
 	Товия		То'вія	 
 	Тоггенбург		Тоггенбу'ргъ	 
 	тогда		тогда'	 
 	тогдашний		тогда'шній, тогда'шняго, тогда'шнее, по-тогда'шнему	 
 	того же		того'-же	 
 	то есть		то'-есть	 
 	тождественный		тожде'ственный и тоже'ственный	 
 	тождество		то'ждество и то'жество (ра'венство)	 
 	тоже		то'же (та'кже сoю'зъ — онъ то'же бу'детъ), но то же, что и ра'ньше	 
 	то же		то же и то'-же (то же, что и ра'ньше)	 
 	то и дело		то-и-дѣ'ло	 
 	той же		то'й-же, то'ю-же	 
 	токарное		тока'рное (дѣ'ло)	 
 	токарь		то'карь	 
 	Токио		То'кіо (пре'жде Іе'ддо)	 
 	токовище		токови'ще, токъ (мѣ'сто, гдѣ на разсвѣ'тѣ те'теревъ-саме'цъ току'етъ, издава'я своеобра'зные зву'ки, распуска'етъ кры'лья и хво'стъ, дѣ'лаетъ прыжки' и т. п. для привлече'нія са'мки)	 
 	токоприёмник		токопріёмникъ	 
 	токосъёмник		токосъёмникъ	 
 	Толедо		Толе'до	 
 	толерантность		толера'нтность (терпи'мость вообще' и осо'бенно относи'тельно религіо'зныхъ мнѣ'ній, коро'че — вѣротерпи'мость)	 
 	толкаете		толка'ете	 
 	толканёт		толканётъ	 
 	толкнёт		толкнётъ	 
 	толкование		толкова'ніе	 
 	толковать		толкова'ть	 
 	толковое		толко'вое	 
 	толкотнёй		толкотнёй	 
 	толкотня		толкотня'	 
 	толкует		толку'етъ, толку'емъ, толку'ешь	 
 	толмач		толма'чъ (перево'дчикъ разгово'ра, происходя'щаго ме'жду ли'цами, говоря'щими на разли'чныхъ языка'хъ)	 
 	толокно		толокно'	 
 	толочь		толо'чь	 
 	толпа		толпа', въ толпѣ'	 
 	толстеешь		толстѣ'ешь, толстѣ'емъ, толстѣ'ютъ	 
 	толстенный		толсте'нный (о'чень то'лстый), но толстостѣ'нный	 
 	толстенький		то'лстенькій, то'лстенькаго	 
 	толстенько		толсте'нько, толсте'некъ, толсте'нька, толсте'ньки	 
 	толстеть		толстѣ'ть, толстѣ'лъ, толстѣ'ла, толстѣ'ли	 
 	толстёхонек		толстёхонекъ, толстёхонько, толстёхонькій	 
 	толстёшенек		толстёшенекъ	 
 	толстить		толсти'ть, толсти'тъ	 
 	Толстой		Толсто'й, Толсто'го (въ XIX вѣ'кѣ — Толста'го)	 
 	толстого		то'лстаго (но Толсто'го — писа'теля, хотя въ XIX вѣ'кѣ — Толста'го)	 
 	толстое		то'лстое	 
 	толстостенный		толстостѣ'нный, но толсте'нный	 
 	толстота		толстота'	 
 	толстощёкий		толстощёкій	 
 	толстые		то'лстые (м. р.), то'лстыя (ж. р. и ср. р.)	 
 	толстый		то'лстый, то'лстаго, толстъ	 
 	толчеёй		толчеёй	 
 	толчёный		толчёный	 
 	толчея		толчея'	 
 	толчок		толчо'къ и толчёкъ, на толчкѣ'	 
 	толща		то'лща, въ то'лщѣ, то'лщей	 
 	толще		то'лще и толстѣ'е	 
 	только		то'лько, то'кмо, то'лько-то'лько, то'лько-то, едва' то'лько	 
 	только что		то'лько-что	 
 	Толычёва		Толычёва	 
 	том		то'мъ, во второ'мъ то'мѣ	 
 	томительно		томи'тельно	 
 	томительный		томи'тельный	 
 	томительные		томи'тельные (м. р.), томи'тельныя (ж. р. и ср. р.)	 
 	томление		томле'ніе	 
 	томлённый		томлённый	 
 	томное		то'мное	 
 	томные		то'мные (м. р.), то'мныя (ж. р. и ср. р.)	 
 	тоненький		то'ненькій	 
 	тонёхонький		тонёхонькій	 
 	тонёшенький		тонёшенькій	 
 	тонкие		то'нкіе (м. р.), то'нкія (ж. р. и ср. р.)	 
 	тонкий		то'нкій, то'нкаго	 
 	тонкое		то'нкое	 
 	тонкостенный		тонкостѣ'нный	 
 	тонкошёрстный		тонкошёрстный	 
 	тонкошёрстый		тонкошёрстый	 
 	тоннель		тонне'ль, въ тонне'лѣ	 
 	тонуть		тону'ть	 
 	тончайший		тонча'йшій	 
 	тоньше		то'ньше (не то'ньче!)	 
 	Топелиус		Топе'ліусъ	 
 	топкий		то'пкій	 
 	топление		топле'ніе	 
 	топлёный		топлёный	 
 	топливо		то'пливо	 
 	топография		топогра'фія	 
 	тополёк		тополёкъ	 
 	топор		топо'ръ, на топорѣ'	 
 	топорище		топори'ще	 
 	топорные		топо'рные (м. р.), топо'рныя (ж. р. и ср. р.)	 
 	топорный		топо'рный, топо'рнаго, топо'ренъ, топо'рное	 
 	топотнёй		топотнёй	 
 	топсель		то'псель	 
 	топчешь		то'пчешь, то'пчетъ, то'пчемъ	 
 	топчу		то'пчу, то'пчешь	 
 	Торвальдсен		То'рвальдсенъ	 
 	торгашеский		торга'шескій	 
 	торговец		торго'вецъ	 
 	торгового		торго'ваго	 
 	торговое		торго'вое	 
 	торговые		торго'вые (м. р. — ряды'), торго'выя (ж. р. и ср. р. — помѣще'нія)	 
 	тореадор		тореадо'ръ	 
 	торённый		торённый, торёнъ, торена'	 
 	торёный		торёный	 
 	тореро		торе'ро	 
 	торец		то'рецъ (пло'скость попере'чнаго разрѣ'за древе'снаго ствола'), торцо'въ	 
 	торжественный		торже'ственный, на торжествѣ'	 
 	торжество		торжество', на торжествѣ', торже'ственный	 
 	торжествующе		торжеству'юще	 
 	торжествующее		торжеству'ющее	 
 	торжествующие		торжеству'ющіе (м. р.), торжеству'ющія (ж. р. и ср. р.)	 
 	торжествующий		торжеству'ющій, торжеству'ющаго	 
 	торжище		то'ржище	 
 	торий		то'рій	 
 	Торквемада		Торквема'да	 
 	торможение		торможе'ніе	 
 	торможённый		торможённый, торможёнъ, торможена'	 
 	тормошить		тормоши'ть	 
 	торопёжка		торопёжка	 
 	Торопец		Торопе'цъ	 
 	торопить		торопи'ть	 
 	торпеда		торпе'да	 
 	Торре-дель-Греко		То'рре-дель-Гре'ко	 
 	Торресов		Торре'совъ (проли'въ)	 
 	Торричелли		Ториче'лли	 
 	торф		то'рфъ	 
 	торцевой		торцево'й	 
 	торчать		торча'ть	 
 	тоска		тоска'	 
 	тотем		тоте'мъ (тоте'момъ у индѣ'йцевъ называ'ется знакъ, гербъ, а та'кже изображе'ніе живо'тнаго, кото'рому воздаётся поклоне'ніе)	 
 	тот же		тотъ же	 
 	Тотлебен		Тотле'бенъ	 
 	то-то		то'-то	 
 	тотчас		то'тчасъ (наpѣч.), но въ тотъ ча'съ	 
 	точен		то'ченъ	 
 	точение		точе'ніе	 
 	точёный		точёный	 
 	точечка		то'чечка	 
 	точка		то'чка, въ то'чкѣ	 
 	точнее		точнѣ'е	 
 	точнёхонько		точнёхонько	 
 	точнёшенько		точнёшенько	 
 	точное		то'чное	 
 	точь-в-точь		точь-въ-то'чь	 
 	тошнёхонько		тошнёхонько	 
 	тошнёшенько		тошнёшенько	 
 	тощий		то'щій	 
тр 	трава		трава', по травѣ', въ травѣ'	^
 	Травемюнде		Травемю'нде	 
 	траверс		тра'версъ	 
 	травести		травести' (роль ма'льчика и'ли ю'ноши, исполня'емая актри'сой, переодѣ'той въ мужско'й костю'мъ; амплуа' тако'й актри'сы)	 
 	Травиата		Травіа'та	 
 	травка		тра'вка, по тра'вкѣ	 
 	травление		травле'ніе	 
 	травленный		тра'вленный, тра'вленъ, тра'влена, тра'влено, тра'влены	 
 	травленый		тра'вленый	 
 	травлёный		травлёный	 
 	трагедия		траге'дія	 
 	трагикомедия		трагикоме'дія	 
 	трагически		траги'чески	 
 	трагические		траги'ческіе (м. р.), траги'ческія (ж. р. и ср. р.)	 
 	трагический		траги'ческій, траги'ческое	 
 	традиционное		традиціо'нное	 
 	традиционные		традиціо'нные (м. р.), традиціо'нныя (ж. р. и ср. р.)	 
 	традиционный		традиціо'нный, традиціо'ннаго	 
 	традиция		тради'ція, тради'ціи, тради'цій	 
 	траектория		траекто'рія, по траекто'ріи	 
 	Тразея		Тразе'я	 
 	тракт		тра'ктъ, на тра'ктѣ	 
 	трактат		тракта'тъ, въ тракта'тѣ	 
 	трактир		тракти'ръ, въ тракти'рѣ	 
 	Траллес		Тра'ллесъ	 
 	трамблёр		трамблёръ	 
 	трамбовать		трамбова'ть	 
 	транец		тра'нецъ	 
 	трансвестит		трансвести'тъ	 
 	транскрипция		транскри'пція	 
 	транслитерация		транслитера'ція	 
 	трансмиссия		трансми'ссія	 
 	транспарант		транспара'нтъ	 
 	транспорт		тра'нспортъ, на тра'нспортѣ	 
 	транспортёр		транспортёръ	 
 	трансфер		трансфе'ръ (перехо'дъ, перево'дъ, переѣ'здъ, перево'зъ)	 
 	трансферт		трансфе'ртъ (перево'дъ де'негъ изъ одного' мѣ'ста въ друго'е че'резъ ба'нкъ)	 
 	трансцендентальный		трансцендента'льный (въ филосо'фіи те'рминъ, кото'рымъ обознача'ютъ всё, что недосту'пно опы'ту и не вмѣща'ется въ разсу'дочныя катего'ріи)	 
 	трансцендентный		трансценде'нтный (превыша'ющій си'лы человѣ'ческаго ума', недосту'пный для обыкнове'ннаго понима'нія)	 
 	трансъевропейский		трансъевропе'йскій	 
 	траншея		транше'я	 
 	трапеза		тра'пеза, къ тра'пезѣ	 
 	трапезная		тра'пезная	 
 	трапезник		трапе'зникъ	 
 	трапезничаешь		трапе'зничаешь	 
 	трапезничать		трапе'зничать	 
 	трапезный		трапе'зный	 
 	трапезовать		трапе'зовать, трапе'зую, трапе'зуешь	 
 	Трапезунд		Трапезу'ндъ	 
 	трапецеидальный		трапецоида'льный	 
 	трапеция		трапе'ція	 
 	траппер		тра'пперъ	 
 	Траубе		Тра'убе	 
 	трафарет		трафаре'тъ	 
 	трахея		трахе'я, въ трахе'ѣ	 
 	Трачевский		Траче'вскій	 
 	траченый		тра'ченый (пpил.), тра'ченный (пpич.)	 
 	треба		тре'ба (богослуже'бный обря'дъ, соверша'емый священнослужи'телями по про'сьбѣ вѣ'рующихъ)	 
 	Требия		Тре'бія	 
 	требник		тре'бникъ (церко'вная кни'га, содержа'щая молитвосло'вія и пѣснопѣ'нія, употребля'емыя при соверше'ніи тре'бъ)	 
 	требование		тре'бованіе	 
 	требовать		тре'бовать, тре'боваться	 
 	требуемое		тре'буемое	 
 	требуемый		тре'буемый	 
 	требует		тре'буетъ, тре'буемъ, тре'буешь, тре'буютъ	 
 	требуется		тре'буется, тре'буются, тре'буемся, тре'буешься	 
 	требуйте		тре'буйте	 
 	требуха		требуха' (пе'рвый и са'мый большо'й по вмѣсти'мости желу'докъ двухкопы'тныхъ)	 
 	Тревизо		Треви'зо	 
 	тревога		трево'га	 
 	тревожить		трево'жить	 
 	треволнение		треволне'ніе	 
 	треглавый		трегла'вый и трёхгла'вый	 
 	Тредьяковский		Тредьяко'вскій	 
 	трезв		тре'звъ	 
 	трезвее		трезвѣ'е	 
 	трезвеет		трезвѣ'етъ	 
 	трезвеешь		трезвѣ'ешь	 
 	трезвенник		тре'звенникъ	 
 	трезветь		трезвѣ'ть	 
 	трезвёхонький		трезвёхонькій	 
 	трезвёшенький		трезвёшенькій	 
 	трезвого		тре'зваго	 
 	трезвон		трезво'нъ	 
 	трезвость		тре'звость	 
 	трезвые		тре'звые (м. р.), тре'звыя (ж. р. и ср. р.)	 
 	трезвый		тре'звый, тре'зваго	 
 	трезубец		трезу'бецъ, трезу'бцемъ, на трезу'бцѣ	 
 	Трейчке		Тре'йтчке	 
 	треклятого		трекля'таго	 
 	треклятое		трекля'тое	 
 	треклятые		трекля'тые (м. р.), трекля'тыя (ж. р. и ср. р.)	 
